year,month,origin_city,dest_city,pax_to,pax_from,total_pax
2023,3,Mumbai,Port Blair,2732,2539,5271
2023,4,Mumbai,Port Blair,452,0,452
2023,5,Mumbai,Port Blair,661,0,661
2023,6,Mumbai,Port Blair,38,0,38
2023,8,Mumbai,Port Blair,90,0,90
2023,9,Mumbai,Port Blair,78,0,78
2023,10,Mumbai,Port Blair,4351,4312,8663
2023,11,Mumbai,Port Blair,4964,4776,9740
2023,12,Mumbai,Port Blair,5057,5032,10089
2024,1,Mumbai,Port Blair,4926,5008,9934
2024,2,Mumbai,Port Blair,4573,4677,9250
2024,3,Mumbai,Port Blair,4962,5008,9970
2024,4,Mumbai,Port Blair,4361,4710,9071
2024,10,Mumbai,Port Blair,4508,4061,8569
2024,11,Mumbai,Port Blair,5387,5550,10937
2024,12,Mumbai,Port Blair,8040,7901,15941
2025,1,Mumbai,Port Blair,7538,7464,15002
2025,2,Mumbai,Port Blair,4724,4769,9493
2025,3,Mumbai,Port Blair,4782,4997,9779
2025,10,Mumbai,Port Blair,4768,4275,9043
2025,11,Mumbai,Port Blair,4671,4599,9270
2025,12,Mumbai,Port Blair,5235,4934,10169
2015,4,Mumbai,Pune,2308,3384,5692
2015,5,Mumbai,Pune,2056,2306,4362
2015,6,Mumbai,Pune,2269,2690,4959
2015,7,Mumbai,Pune,2960,3275,6235
2015,8,Mumbai,Pune,2982,3495,6477
2015,9,Mumbai,Pune,2516,2901,5417
2015,10,Mumbai,Pune,2152,2738,4890
2015,11,Mumbai,Pune,1822,2333,4155
2015,12,Mumbai,Pune,1977,2622,4599
2016,1,Mumbai,Pune,1794,2406,4200
2016,2,Mumbai,Pune,1880,2350,4230
2016,3,Mumbai,Pune,1826,2657,4483
2016,4,Mumbai,Pune,1805,2656,4461
2016,5,Mumbai,Pune,1875,2353,4228
2016,6,Mumbai,Pune,2128,2439,4567
2016,7,Mumbai,Pune,2248,2859,5107
2016,8,Mumbai,Pune,1986,2811,4797
2016,9,Mumbai,Pune,2134,2640,4774
2016,10,Mumbai,Pune,2033,2451,4484
2016,11,Mumbai,Pune,1958,2415,4373
2016,12,Mumbai,Pune,1612,2622,4234
2017,1,Mumbai,Pune,1640,2264,3904
2017,2,Mumbai,Pune,1653,2279,3932
2017,3,Mumbai,Pune,1610,2457,4067
2017,4,Mumbai,Pune,1371,2390,3761
2017,5,Mumbai,Pune,1486,2346,3832
2017,6,Mumbai,Pune,1870,2284,4154
2017,7,Mumbai,Pune,2224,2915,5139
2017,8,Mumbai,Pune,2386,3090,5476
2017,9,Mumbai,Pune,2118,3076,5194
2017,10,Mumbai,Pune,2115,2767,4882
2017,11,Mumbai,Pune,2739,3020,5759
2017,12,Mumbai,Pune,2851,3206,6057
2018,1,Mumbai,Pune,2657,3163,5820
2018,2,Mumbai,Pune,2578,2935,5513
2018,3,Mumbai,Pune,2638,3319,5957
2018,4,Mumbai,Pune,2561,3328,5889
2018,5,Mumbai,Pune,2580,2923,5503
2018,6,Mumbai,Pune,2387,2717,5104
2018,7,Mumbai,Pune,2961,3473,6434
2018,8,Mumbai,Pune,2506,3204,5710
2018,9,Mumbai,Pune,2235,2872,5107
2018,10,Mumbai,Pune,2375,2530,4905
2018,11,Mumbai,Pune,2224,2622,4846
2018,12,Mumbai,Pune,2601,2712,5313
2019,1,Mumbai,Pune,2787,2923,5710
2019,2,Mumbai,Pune,2894,3180,6074
2019,3,Mumbai,Pune,3207,3528,6735
2019,8,Mumbai,Pune,0,16,16
2020,2,Mumbai,Pune,3,15,18
2020,3,Mumbai,Pune,19,0,19
2020,7,Mumbai,Pune,135,4,139
2020,9,Mumbai,Pune,0,174,174
2020,10,Mumbai,Pune,0,420,420
2020,11,Mumbai,Pune,0,173,173
2020,12,Mumbai,Pune,65,183,248
2021,1,Mumbai,Pune,171,52,223
2021,2,Mumbai,Pune,0,44,44
2021,3,Mumbai,Pune,213,249,462
2021,4,Mumbai,Pune,20,51,71
2021,6,Mumbai,Pune,25,144,169
2021,7,Mumbai,Pune,277,249,526
2021,8,Mumbai,Pune,37,114,151
2021,9,Mumbai,Pune,42,0,42
2021,10,Mumbai,Pune,104,0,104
2021,11,Mumbai,Pune,121,71,192
2021,12,Mumbai,Pune,136,16,152
2022,1,Mumbai,Pune,0,1,1
2022,2,Mumbai,Pune,14,25,39
2022,3,Mumbai,Pune,427,215,642
2022,4,Mumbai,Pune,80,52,132
2022,6,Mumbai,Pune,80,52,132
2022,7,Mumbai,Pune,14,24,38
2022,9,Mumbai,Pune,80,52,132
2022,11,Mumbai,Pune,178,0,178
2023,3,Mumbai,Pune,446,296,742
2023,4,Mumbai,Pune,1696,2127,3823
2023,5,Mumbai,Pune,2061,2186,4247
2023,6,Mumbai,Pune,1493,1785,3278
2023,7,Mumbai,Pune,2248,2152,4400
2023,8,Mumbai,Pune,2130,1915,4045
2023,9,Mumbai,Pune,1516,1663,3179
2023,10,Mumbai,Pune,1568,1471,3039
2023,11,Mumbai,Pune,2191,1870,4061
2023,12,Mumbai,Pune,2709,2372,5081
2024,1,Mumbai,Pune,2179,2386,4565
2024,2,Mumbai,Pune,2272,2148,4420
2024,3,Mumbai,Pune,2281,2294,4575
2024,4,Mumbai,Pune,2502,2551,5053
2024,6,Mumbai,Pune,858,814,1672
2025,1,Mumbai,Pune,0,14,14
2025,4,Mumbai,Pune,203,0,203
2025,5,Mumbai,Pune,85,77,162
2025,9,Mumbai,Pune,149,0,149
2015,4,Mumbai,Raipur,20761,18370,39131
2015,5,Mumbai,Raipur,20220,19390,39610
2015,6,Mumbai,Raipur,18058,18850,36908
2015,7,Mumbai,Raipur,15754,15644,31398
2015,8,Mumbai,Raipur,16642,17237,33879
2015,9,Mumbai,Raipur,16854,16580,33434
2015,10,Mumbai,Raipur,19151,23601,42752
2015,11,Mumbai,Raipur,19501,17619,37120
2015,12,Mumbai,Raipur,20340,20529,40869
2016,1,Mumbai,Raipur,19220,18997,38217
2016,2,Mumbai,Raipur,17553,17529,35082
2016,3,Mumbai,Raipur,17807,16504,34311
2016,4,Mumbai,Raipur,17536,15811,33347
2016,5,Mumbai,Raipur,18978,18500,37478
2016,6,Mumbai,Raipur,17549,16740,34289
2016,7,Mumbai,Raipur,17435,16282,33717
2016,8,Mumbai,Raipur,16275,15519,31794
2016,9,Mumbai,Raipur,16111,15076,31187
2016,10,Mumbai,Raipur,19077,14509,33586
2016,11,Mumbai,Raipur,16749,17535,34284
2016,12,Mumbai,Raipur,20413,19069,39482
2017,1,Mumbai,Raipur,19895,18452,38347
2017,2,Mumbai,Raipur,17396,16053,33449
2017,3,Mumbai,Raipur,17076,15227,32303
2017,4,Mumbai,Raipur,12523,11624,24147
2017,5,Mumbai,Raipur,13441,12041,25482
2017,6,Mumbai,Raipur,12921,12006,24927
2017,7,Mumbai,Raipur,17887,17656,35543
2017,8,Mumbai,Raipur,18593,17525,36118
2017,9,Mumbai,Raipur,17078,17297,34375
2017,10,Mumbai,Raipur,19281,16451,35732
2017,11,Mumbai,Raipur,19174,17676,36850
2017,12,Mumbai,Raipur,20043,18521,38564
2018,1,Mumbai,Raipur,20110,17932,38042
2018,2,Mumbai,Raipur,19647,16883,36530
2018,3,Mumbai,Raipur,19985,18092,38077
2018,4,Mumbai,Raipur,21174,18133,39307
2018,5,Mumbai,Raipur,20281,19971,40252
2018,6,Mumbai,Raipur,20606,18546,39152
2018,7,Mumbai,Raipur,20609,19820,40429
2018,8,Mumbai,Raipur,20068,18252,38320
2018,9,Mumbai,Raipur,19001,17921,36922
2018,10,Mumbai,Raipur,21114,17380,38494
2018,11,Mumbai,Raipur,17569,18250,35819
2018,12,Mumbai,Raipur,22490,20038,42528
2019,1,Mumbai,Raipur,21781,19532,41313
2019,2,Mumbai,Raipur,13173,11456,24629
2019,3,Mumbai,Raipur,11076,10061,21137
2019,4,Mumbai,Raipur,12550,11213,23763
2019,5,Mumbai,Raipur,13290,12189,25479
2019,6,Mumbai,Raipur,12909,11890,24799
2019,7,Mumbai,Raipur,11098,11122,22220
2019,8,Mumbai,Raipur,12163,11294,23457
2019,9,Mumbai,Raipur,11397,10469,21866
2019,10,Mumbai,Raipur,14851,11981,26832
2019,11,Mumbai,Raipur,14502,14966,29468
2019,12,Mumbai,Raipur,15940,15268,31208
2020,1,Mumbai,Raipur,15658,14625,30283
2020,2,Mumbai,Raipur,14678,13941,28619
2020,3,Mumbai,Raipur,10947,7807,18754
2020,6,Mumbai,Raipur,612,195,807
2020,7,Mumbai,Raipur,1892,1244,3136
2020,8,Mumbai,Raipur,2179,2920,5099
2020,9,Mumbai,Raipur,2514,4626,7140
2020,10,Mumbai,Raipur,5218,7814,13032
2020,11,Mumbai,Raipur,9597,9791,19388
2020,12,Mumbai,Raipur,13204,13877,27081
2021,1,Mumbai,Raipur,13332,14479,27811
2021,2,Mumbai,Raipur,14109,13929,28038
2021,3,Mumbai,Raipur,10305,10268,20573
2021,4,Mumbai,Raipur,5007,2628,7635
2021,6,Mumbai,Raipur,6217,4946,11163
2021,7,Mumbai,Raipur,8994,8905,17899
2021,8,Mumbai,Raipur,11884,11422,23306
2021,9,Mumbai,Raipur,11503,10623,22126
2021,10,Mumbai,Raipur,17737,11524,29261
2021,11,Mumbai,Raipur,16014,15896,31910
2021,12,Mumbai,Raipur,15961,15724,31685
2022,1,Mumbai,Raipur,8169,6447,14616
2022,2,Mumbai,Raipur,9524,8903,18427
2022,3,Mumbai,Raipur,16038,15513,31551
2022,4,Mumbai,Raipur,15555,16075,31630
2022,5,Mumbai,Raipur,15534,17245,32779
2022,6,Mumbai,Raipur,14024,16261,30285
2022,7,Mumbai,Raipur,13109,13343,26452
2022,8,Mumbai,Raipur,15540,15863,31403
2022,9,Mumbai,Raipur,16471,16621,33092
2022,10,Mumbai,Raipur,17550,14631,32181
2022,11,Mumbai,Raipur,17224,19089,36313
2022,12,Mumbai,Raipur,20892,19476,40368
2023,1,Mumbai,Raipur,19859,18132,37991
2023,2,Mumbai,Raipur,15885,14805,30690
2023,3,Mumbai,Raipur,15867,15465,31332
2023,4,Mumbai,Raipur,16213,15279,31492
2023,5,Mumbai,Raipur,17937,17573,35510
2023,6,Mumbai,Raipur,17693,17609,35302
2023,7,Mumbai,Raipur,16718,17298,34016
2023,8,Mumbai,Raipur,17327,17055,34382
2023,9,Mumbai,Raipur,16626,16467,33093
2023,10,Mumbai,Raipur,17231,15908,33139
2023,11,Mumbai,Raipur,15089,13907,28996
2023,12,Mumbai,Raipur,16746,17141,33887
2024,1,Mumbai,Raipur,17048,17236,34284
2024,2,Mumbai,Raipur,14595,14704,29299
2024,3,Mumbai,Raipur,15843,15516,31359
2024,4,Mumbai,Raipur,16420,15189,31609
2024,6,Mumbai,Raipur,15088,14965,30053
2024,7,Mumbai,Raipur,15115,15844,30959
2024,8,Mumbai,Raipur,15411,15958,31369
2024,9,Mumbai,Raipur,14524,14843,29367
2024,10,Mumbai,Raipur,16210,12421,28631
2024,11,Mumbai,Raipur,14564,16966,31530
2024,12,Mumbai,Raipur,16275,16611,32886
2025,1,Mumbai,Raipur,15951,16350,32301
2025,2,Mumbai,Raipur,15106,14895,30001
2025,3,Mumbai,Raipur,14718,15130,29848
2025,4,Mumbai,Raipur,16123,15464,31587
2025,5,Mumbai,Raipur,16780,15834,32614
2025,6,Mumbai,Raipur,14799,15303,30102
2025,7,Mumbai,Raipur,14197,14621,28818
2025,8,Mumbai,Raipur,15334,15822,31156
2025,9,Mumbai,Raipur,14260,14650,28910
2025,10,Mumbai,Raipur,15439,13889,29328
2025,11,Mumbai,Raipur,15055,16391,31446
2025,12,Mumbai,Raipur,14344,13886,28230
2024,12,Mumbai,Rajahmundry,4375,3773,8148
2025,1,Mumbai,Rajahmundry,4315,4524,8839
2025,2,Mumbai,Rajahmundry,1947,1916,3863
2025,3,Mumbai,Rajahmundry,3629,3486,7115
2025,4,Mumbai,Rajahmundry,3594,3790,7384
2025,5,Mumbai,Rajahmundry,4757,4436,9193
2025,6,Mumbai,Rajahmundry,3940,3844,7784
2025,7,Mumbai,Rajahmundry,3673,3493,7166
2025,8,Mumbai,Rajahmundry,3743,4595,8338
2025,9,Mumbai,Rajahmundry,3327,4019,7346
2025,10,Mumbai,Rajahmundry,4140,3514,7654
2025,11,Mumbai,Rajahmundry,2119,2124,4243
2025,12,Mumbai,Rajahmundry,2064,1699,3763
2015,4,Mumbai,Rajkot,16634,15690,32324
2015,5,Mumbai,Rajkot,15380,15176,30556
2015,6,Mumbai,Rajkot,14236,13489,27725
2015,7,Mumbai,Rajkot,14326,13826,28152
2015,8,Mumbai,Rajkot,13326,14501,27827
2015,9,Mumbai,Rajkot,14066,13881,27947
2015,10,Mumbai,Rajkot,11943,13428,25371
2015,11,Mumbai,Rajkot,16604,14324,30928
2015,12,Mumbai,Rajkot,17147,16377,33524
2016,1,Mumbai,Rajkot,17125,16545,33670
2016,2,Mumbai,Rajkot,16151,16657,32808
2016,3,Mumbai,Rajkot,13016,14256,27272
2016,4,Mumbai,Rajkot,12925,11897,24822
2016,5,Mumbai,Rajkot,14580,14006,28586
2016,6,Mumbai,Rajkot,14405,11902,26307
2016,7,Mumbai,Rajkot,16650,14226,30876
2016,8,Mumbai,Rajkot,16783,15683,32466
2016,9,Mumbai,Rajkot,16569,15290,31859
2016,10,Mumbai,Rajkot,16327,14828,31155
2016,11,Mumbai,Rajkot,14842,13471,28313
2016,12,Mumbai,Rajkot,17121,16942,34063
2017,1,Mumbai,Rajkot,17828,17178,35006
2017,2,Mumbai,Rajkot,16088,16516,32604
2017,3,Mumbai,Rajkot,15574,16212,31786
2017,4,Mumbai,Rajkot,13190,12596,25786
2017,5,Mumbai,Rajkot,12395,12844,25239
2017,6,Mumbai,Rajkot,10787,10107,20894
2017,7,Mumbai,Rajkot,12679,12009,24688
2017,8,Mumbai,Rajkot,11516,12318,23834
2017,9,Mumbai,Rajkot,10814,10212,21026
2017,10,Mumbai,Rajkot,11970,11467,23437
2017,11,Mumbai,Rajkot,12451,10904,23355
2017,12,Mumbai,Rajkot,13239,13023,26262
2018,1,Mumbai,Rajkot,13912,13709,27621
2018,2,Mumbai,Rajkot,13092,12859,25951
2018,3,Mumbai,Rajkot,12892,13362,26254
2018,4,Mumbai,Rajkot,11927,11210,23137
2018,5,Mumbai,Rajkot,11293,11585,22878
2018,6,Mumbai,Rajkot,12080,10745,22825
2018,7,Mumbai,Rajkot,11715,10886,22601
2018,8,Mumbai,Rajkot,10417,12227,22644
2018,9,Mumbai,Rajkot,10179,11385,21564
2018,10,Mumbai,Rajkot,11702,11536,23238
2018,11,Mumbai,Rajkot,10794,10484,21278
2018,12,Mumbai,Rajkot,11048,10661,21709
2019,1,Mumbai,Rajkot,11148,10698,21846
2019,2,Mumbai,Rajkot,8915,8817,17732
2019,3,Mumbai,Rajkot,7158,7293,14451
2019,4,Mumbai,Rajkot,3200,3201,6401
2019,5,Mumbai,Rajkot,3503,3600,7103
2019,6,Mumbai,Rajkot,3252,3140,6392
2019,7,Mumbai,Rajkot,1580,1533,3113
2019,8,Mumbai,Rajkot,2109,2113,4222
2019,9,Mumbai,Rajkot,2378,2284,4662
2019,10,Mumbai,Rajkot,4694,4799,9493
2019,11,Mumbai,Rajkot,8406,7684,16090
2019,12,Mumbai,Rajkot,8455,8192,16647
2020,1,Mumbai,Rajkot,8291,8074,16365
2020,2,Mumbai,Rajkot,7869,7741,15610
2020,3,Mumbai,Rajkot,5421,4971,10392
2020,5,Mumbai,Rajkot,311,155,466
2020,6,Mumbai,Rajkot,296,190,486
2020,7,Mumbai,Rajkot,676,521,1197
2020,8,Mumbai,Rajkot,1175,1136,2311
2020,9,Mumbai,Rajkot,2307,2312,4619
2020,10,Mumbai,Rajkot,3613,3656,7269
2020,11,Mumbai,Rajkot,5124,4960,10084
2020,12,Mumbai,Rajkot,4807,4757,9564
2021,1,Mumbai,Rajkot,5555,5468,11023
2021,2,Mumbai,Rajkot,5941,5858,11799
2021,3,Mumbai,Rajkot,6688,6274,12962
2021,4,Mumbai,Rajkot,3058,2638,5696
2021,6,Mumbai,Rajkot,1917,1947,3864
2021,7,Mumbai,Rajkot,4671,4435,9106
2021,8,Mumbai,Rajkot,7558,8030,15588
2021,9,Mumbai,Rajkot,9564,8005,17569
2021,10,Mumbai,Rajkot,11225,10959,22184
2021,11,Mumbai,Rajkot,16020,15548,31568
2021,12,Mumbai,Rajkot,15813,15415,31228
2022,1,Mumbai,Rajkot,7464,7724,15188
2022,2,Mumbai,Rajkot,8667,8420,17087
2022,3,Mumbai,Rajkot,13744,13569,27313
2022,4,Mumbai,Rajkot,12738,12009,24747
2022,5,Mumbai,Rajkot,13850,14173,28023
2022,6,Mumbai,Rajkot,13269,11331,24600
2022,7,Mumbai,Rajkot,12303,11500,23803
2022,8,Mumbai,Rajkot,13146,13858,27004
2022,9,Mumbai,Rajkot,14336,13577,27913
2022,10,Mumbai,Rajkot,13880,13983,27863
2022,11,Mumbai,Rajkot,13994,13834,27828
2022,12,Mumbai,Rajkot,13224,12930,26154
2023,1,Mumbai,Rajkot,15649,15250,30899
2023,2,Mumbai,Rajkot,13021,12900,25921
2023,3,Mumbai,Rajkot,14334,14186,28520
2023,4,Mumbai,Rajkot,15358,15153,30511
2023,5,Mumbai,Rajkot,23174,23140,46314
2023,6,Mumbai,Rajkot,20596,19042,39638
2023,7,Mumbai,Rajkot,22568,21577,44145
2023,8,Mumbai,Rajkot,23043,23049,46092
2023,9,Mumbai,Rajkot,5597,5910,11507
2025,12,Mumbai,Rajkot,23588,22083,45671
2023,11,Mumbai,Rajkot International Airport,22824,22320,45144
2023,12,Mumbai,Rajkot International Airport,26598,25555,52153
2024,1,Mumbai,Rajkot International Airport,26464,25496,51960
2024,2,Mumbai,Rajkot International Airport,25558,24583,50141
2024,3,Mumbai,Rajkot International Airport,22187,23434,45621
2024,4,Mumbai,Rajkot International Airport,21463,20139,41602
2024,6,Mumbai,Rajkot International Airport,22085,20129,42214
2024,7,Mumbai,Rajkot International Airport,21256,19906,41162
2024,8,Mumbai,Rajkot International Airport,22485,21815,44300
2024,9,Mumbai,Rajkot International Airport,23812,21375,45187
2024,10,Mumbai,Rajkot International Airport,22997,20519,43516
2024,11,Mumbai,Rajkot International Airport,26128,25272,51400
2024,12,Mumbai,Rajkot International Airport,27736,26232,53968
2025,1,Mumbai,Rajkot International Airport,26595,26405,53000
2025,2,Mumbai,Rajkot International Airport,22452,22054,44506
2025,3,Mumbai,Rajkot International Airport,22681,23250,45931
2025,4,Mumbai,Rajkot International Airport,22896,21516,44412
2025,5,Mumbai,Rajkot International Airport,15334,16379,31713
2025,6,Mumbai,Rajkot International Airport,22525,20371,42896
2025,7,Mumbai,Rajkot International Airport,22678,21603,44281
2025,8,Mumbai,Rajkot International Airport,23505,22806,46311
2025,9,Mumbai,Rajkot International Airport,24889,23138,48027
2025,10,Mumbai,Rajkot International Airport,25694,24833,50527
2025,11,Mumbai,Rajkot International Airport,25384,23846,49230
2015,4,Mumbai,Ranchi,3248,5862,9110
2015,5,Mumbai,Ranchi,3364,9266,12630
2015,6,Mumbai,Ranchi,3026,8518,11544
2015,7,Mumbai,Ranchi,2274,6362,8636
2015,8,Mumbai,Ranchi,2534,5774,8308
2015,9,Mumbai,Ranchi,2987,6465,9452
2015,10,Mumbai,Ranchi,6120,13434,19554
2015,11,Mumbai,Ranchi,1749,7486,9235
2015,12,Mumbai,Ranchi,2767,8586,11353
2016,1,Mumbai,Ranchi,2982,8614,11596
2016,2,Mumbai,Ranchi,2455,7716,10171
2016,3,Mumbai,Ranchi,2523,8191,10714
2016,4,Mumbai,Ranchi,2397,7363,9760
2016,5,Mumbai,Ranchi,2859,7991,10850
2016,6,Mumbai,Ranchi,2953,7877,10830
2016,7,Mumbai,Ranchi,3259,8743,12002
2016,8,Mumbai,Ranchi,3578,8213,11791
2016,9,Mumbai,Ranchi,3361,8926,12287
2016,10,Mumbai,Ranchi,2791,8261,11052
2016,11,Mumbai,Ranchi,1541,7781,9322
2016,12,Mumbai,Ranchi,1999,8640,10639
2017,1,Mumbai,Ranchi,1875,8222,10097
2017,2,Mumbai,Ranchi,1703,7329,9032
2017,3,Mumbai,Ranchi,1508,8013,9521
2017,4,Mumbai,Ranchi,1263,7897,9160
2017,5,Mumbai,Ranchi,1240,8658,9898
2017,6,Mumbai,Ranchi,1520,8016,9536
2017,7,Mumbai,Ranchi,1984,8702,10686
2017,8,Mumbai,Ranchi,1568,8659,10227
2017,9,Mumbai,Ranchi,1245,8210,9455
2017,10,Mumbai,Ranchi,1559,8188,9747
2017,11,Mumbai,Ranchi,1981,9832,11813
2017,12,Mumbai,Ranchi,2339,9866,12205
2018,1,Mumbai,Ranchi,2031,9542,11573
2018,2,Mumbai,Ranchi,2119,9343,11462
2018,3,Mumbai,Ranchi,2739,10441,13180
2018,4,Mumbai,Ranchi,6403,10479,16882
2018,5,Mumbai,Ranchi,6348,10065,16413
2018,6,Mumbai,Ranchi,6244,9202,15446
2018,7,Mumbai,Ranchi,6385,9417,15802
2018,8,Mumbai,Ranchi,6708,8691,15399
2018,9,Mumbai,Ranchi,7235,9355,16590
2018,10,Mumbai,Ranchi,8374,8929,17303
2018,11,Mumbai,Ranchi,7200,9145,16345
2018,12,Mumbai,Ranchi,8032,11095,19127
2019,1,Mumbai,Ranchi,8167,9281,17448
2019,2,Mumbai,Ranchi,5136,9143,14279
2019,3,Mumbai,Ranchi,5576,9711,15287
2019,4,Mumbai,Ranchi,7854,9409,17263
2019,5,Mumbai,Ranchi,16769,18492,35261
2019,6,Mumbai,Ranchi,16156,20020,36176
2019,7,Mumbai,Ranchi,13103,17103,30206
2019,8,Mumbai,Ranchi,15072,16320,31392
2019,9,Mumbai,Ranchi,15770,15599,31369
2019,10,Mumbai,Ranchi,17247,15288,32535
2019,11,Mumbai,Ranchi,15894,18842,34736
2019,12,Mumbai,Ranchi,16050,19075,35125
2020,1,Mumbai,Ranchi,15394,17012,32406
2020,2,Mumbai,Ranchi,14837,15762,30599
2020,3,Mumbai,Ranchi,11744,9599,21343
2020,5,Mumbai,Ranchi,575,54,629
2020,6,Mumbai,Ranchi,7563,4197,11760
2020,7,Mumbai,Ranchi,7339,7072,14411
2020,8,Mumbai,Ranchi,5707,12445,18152
2020,9,Mumbai,Ranchi,6478,14574,21052
2020,10,Mumbai,Ranchi,12127,16729,28856
2020,11,Mumbai,Ranchi,15116,16050,31166
2020,12,Mumbai,Ranchi,13420,18216,31636
2021,1,Mumbai,Ranchi,12223,21309,33532
2021,2,Mumbai,Ranchi,13289,17460,30749
2021,3,Mumbai,Ranchi,14673,12544,27217
2021,4,Mumbai,Ranchi,16548,6519,23067
2021,6,Mumbai,Ranchi,4840,8827,13667
2021,7,Mumbai,Ranchi,7362,8967,16329
2021,8,Mumbai,Ranchi,9045,12468,21513
2021,9,Mumbai,Ranchi,8841,11130,19971
2021,10,Mumbai,Ranchi,15741,16262,32003
2021,11,Mumbai,Ranchi,14338,15126,29464
2021,12,Mumbai,Ranchi,13364,17165,30529
2022,1,Mumbai,Ranchi,7605,9907,17512
2022,2,Mumbai,Ranchi,10646,12630,23276
2022,3,Mumbai,Ranchi,13507,15753,29260
2022,4,Mumbai,Ranchi,13996,14699,28695
2022,5,Mumbai,Ranchi,14100,17405,31505
2022,6,Mumbai,Ranchi,11634,15121,26755
2022,7,Mumbai,Ranchi,11797,13117,24914
2022,8,Mumbai,Ranchi,11394,13450,24844
2022,9,Mumbai,Ranchi,12954,12170,25124
2022,10,Mumbai,Ranchi,16741,13288,30029
2022,11,Mumbai,Ranchi,13230,17631,30861
2022,12,Mumbai,Ranchi,15638,16638,32276
2023,1,Mumbai,Ranchi,14708,14810,29518
2023,2,Mumbai,Ranchi,13122,12347,25469
2023,3,Mumbai,Ranchi,12507,12159,24666
2023,4,Mumbai,Ranchi,15468,12734,28202
2023,5,Mumbai,Ranchi,12407,12405,24812
2023,6,Mumbai,Ranchi,17264,16487,33751
2023,7,Mumbai,Ranchi,12095,13294,25389
2023,8,Mumbai,Ranchi,12322,12571,24893
2023,9,Mumbai,Ranchi,11952,12223,24175
2023,10,Mumbai,Ranchi,18418,14121,32539
2023,11,Mumbai,Ranchi,9986,9136,19122
2023,12,Mumbai,Ranchi,9995,9829,19824
2024,1,Mumbai,Ranchi,10471,9527,19998
2024,2,Mumbai,Ranchi,9187,8995,18182
2024,3,Mumbai,Ranchi,10862,10103,20965
2024,4,Mumbai,Ranchi,9667,9039,18706
2024,6,Mumbai,Ranchi,9909,9695,19604
2024,7,Mumbai,Ranchi,10261,10953,21214
2024,8,Mumbai,Ranchi,10678,11162,21840
2024,9,Mumbai,Ranchi,10476,10089,20565
2024,10,Mumbai,Ranchi,11295,9522,20817
2024,11,Mumbai,Ranchi,9678,9577,19255
2024,12,Mumbai,Ranchi,9881,10056,19937
2025,1,Mumbai,Ranchi,10183,10054,20237
2025,2,Mumbai,Ranchi,9222,8849,18071
2025,3,Mumbai,Ranchi,9893,9050,18943
2025,4,Mumbai,Ranchi,16276,13394,29670
2025,5,Mumbai,Ranchi,13067,12247,25314
2025,6,Mumbai,Ranchi,12154,12605,24759
2025,7,Mumbai,Ranchi,9434,9681,19115
2025,8,Mumbai,Ranchi,9473,9470,18943
2025,9,Mumbai,Ranchi,9921,8978,18899
2025,10,Mumbai,Ranchi,10682,9455,20137
2025,11,Mumbai,Ranchi,10075,9931,20006
2025,12,Mumbai,Ranchi,9052,9006,18058
2017,10,Mumbai,Shirdi,1126,1083,2209
2017,11,Mumbai,Shirdi,1658,1668,3326
2017,12,Mumbai,Shirdi,1702,1660,3362
2018,1,Mumbai,Shirdi,1624,1735,3359
2018,2,Mumbai,Shirdi,1495,1434,2929
2018,3,Mumbai,Shirdi,1637,1591,3228
2018,4,Mumbai,Shirdi,1423,1349,2772
2018,5,Mumbai,Shirdi,1270,1214,2484
2018,6,Mumbai,Shirdi,1244,1147,2391
2018,7,Mumbai,Shirdi,1703,1642,3345
2018,8,Mumbai,Shirdi,1403,1370,2773
2018,9,Mumbai,Shirdi,1527,1461,2988
2018,10,Mumbai,Shirdi,1101,1023,2124
2018,11,Mumbai,Shirdi,1015,912,1927
2018,12,Mumbai,Shirdi,1277,1206,2483
2019,1,Mumbai,Shirdi,839,903,1742
2019,2,Mumbai,Shirdi,337,359,696
2019,3,Mumbai,Shirdi,300,282,582
2019,4,Mumbai,Shirdi,655,573,1228
2019,5,Mumbai,Shirdi,1044,1023,2067
2019,6,Mumbai,Shirdi,1141,1154,2295
2019,7,Mumbai,Shirdi,980,973,1953
2019,8,Mumbai,Shirdi,1077,1155,2232
2019,9,Mumbai,Shirdi,1004,1112,2116
2019,10,Mumbai,Shirdi,940,945,1885
2019,11,Mumbai,Shirdi,300,445,745
2019,12,Mumbai,Shirdi,694,711,1405
2020,1,Mumbai,Shirdi,1049,1077,2126
2020,2,Mumbai,Shirdi,870,973,1843
2020,3,Mumbai,Shirdi,374,411,785
2024,11,Mumbai,Shirdi,4,1,5
2025,10,Mumbai,Sholapur,476,418,894
2025,11,Mumbai,Sholapur,1107,1119,2226
2025,12,Mumbai,Sholapur,1435,1435,2870
2018,10,Mumbai,Silchar,3,0,3
2018,11,Mumbai,Silchar,11,0,11
2018,12,Mumbai,Silchar,17,0,17
2019,1,Mumbai,Silchar,3,0,3
2021,3,Mumbai,Silchar,44,34,78
2021,4,Mumbai,Silchar,439,270,709
2022,1,Mumbai,Silchar,98,0,98
2022,2,Mumbai,Silchar,60,0,60
2022,3,Mumbai,Silchar,17,63,80
2022,4,Mumbai,Silchar,37,95,132
2022,5,Mumbai,Silchar,49,267,316
2022,6,Mumbai,Silchar,48,353,401
2022,7,Mumbai,Silchar,37,56,93
