Type,Airline,Year,Month,Aircraft Number,Aircraft Hours,Aircraft Kilometres,Passenger Number,Passenger Kilometers,Seat Kilometers,Passenger Load Factor,Freight,Mail,Total Cargo,Passenger Tonne Kilometer,Mail Tonne Kilometer,Freight Tonne Kilometer,Total Tonne Kilometer,Available Tonne Kilometer,Weight Load Factor
ScheduledInternational,Total International,2018,3,13375,58753.233,48358.8,2139859,7463625.2,9104385.8,81.978,32912.45,414.192,33326.642,673820.39,161730.79,2547.8,838098.98,1179108.55,71.079
ScheduledInternational,Total International,2018,4,12940,57164.733,47093.24,2076028,7132630.836,8923139.354,79.934,32508.374,433.236,32941.61,610583.57,159600.82,2655.33,772839.72,1125588.61,68.661
ScheduledInternational,Total International,2018,5,13444,59434.267,48991.9,2103686,7289281.7,9248144.7,78.819,32509.9,476.937,32986.837,650183,158271.4,2949.8,811404.2,1193041,68.011
ScheduledInternational,Total International,2018,6,13229,58135.6,48111.6,2030033,7266415.108,9100440.349,79.847,30297.92,450.842,30748.762,651259.86,150616.35,2757.02,804633.23,1178484.33,68.277
ScheduledInternational,Total International,2018,7,13602,59638.78,49226.99,2144638,7607661.9,9278450.3,81.993,32180.613,488.438,32669.051,681177.103,158432.681,2816.855,842426.639,1200670.929,70.163
ScheduledInternational,Total International,2018,8,13289,58169.95,48475.5,2151379,7568202.44,9151195.13,82.702,32288.15,560.264,32848.413,679416.24,160441.3,3308.39,843165.93,1194088.73,70.612
ScheduledInternational,Total International,2018,9,12916,58488.243,44743.661,1981817,6862691.543,8849848.148,77.546,31741.797,586.784,32328.581,615799.943,158766.691,3439.415,778006.049,1155461.407,67.333
ScheduledInternational,Total International,2018,10,13432,58899.896,48645.174,2044841,7090186.394,9180862.865,77.228,33859.482,603.587,34463.069,646586.579,170809.852,3567.081,820963.512,1197524.585,68.555
ScheduledInternational,Total International,2018,11,13812,60726.697,49400.051,2179674,7601723.971,9350999.29,81.293,31807.137,626.341,32433.479,682684.503,161281.013,3529.854,847495.37,1206848.831,70.224
ScheduledInternational,Total International,2018,12,14991,66315.497,53198.595,2462781,8511592.127,10150778.33,83.852,32713.683,663.981,33377.664,777204.91,161957.063,3853.31,943015.284,1302420.587,72.405
ScheduledInternational,Total International,2020,1,14400,62027.923,48943.64,2311641,7552852.653,8883763.791,85.019,18775.607,562.656,19338.263,714550.794,81648.421,3191.37,799390.585,1088795.87,73.42
ScheduledInternational,Total International,2020,2,12991,55180.927,43919.019,1934992,6337367.705,8066226.585,78.567,18926.301,345.874,19272.175,598570.822,82383.274,2284.805,683238.901,982324.215,69.553
ScheduledInternational,Total International,2020,3,6903,29035.95,23962.754,913396,3137725.723,4411089.707,71.133,12596.215,223.835,12820.05,298309.27,53855.412,1537.747,353702.429,529264.957,66.829
ScheduledInternational,Total International,2022,3,756,2784.233,1816.567,114371,286264.956,349114.184,81.998,919.625,,919.625,25851.984,2760.793,0,28612.777,41032.313,69.732
ScheduledInternational,Total International,2022,4,10145,44126.764,32043.258,1458177,5286331.264,6871976.004,76.926,16957.189,5.638,16962.826,499699.917,78860.544,13.923,578574.384,844922.933,68.477
ScheduledInternational,Total International,2022,5,11848,50644.791,36821.88,1730955,6013995.538,7837399.807,76.735,15699.273,4.053,15703.326,563387.098,75036.683,11.981,638435.763,949734.012,67.223
ScheduledInternational,Total International,2022,6,11966,50824.103,37144.929,1836757,6359291.458,7855861.216,80.95,14931.405,2.68,14934.085,564844.683,68611.686,8.062,633464.432,911106.275,69.527
ScheduledInternational,Total International,2022,7,12884,55120.543,40027.779,1964960,6839965.736,8452087.673,80.926,16873.418,3.21,16876.628,654955.543,75957.663,8.611,730921.817,1041376.134,70.188
ScheduledInternational,Total International,2022,8,12815,54536.923,39994.889,1925538,6789880.496,8469404.226,80.17,16435.228,1.845,16437.073,649760.745,73808.613,5.247,723574.604,1044034.674,69.306
ScheduledInternational,Total International,2022,9,12319,50629.716,38769.929,1874964,6602323.108,8229373.715,80.229,16811.488,25.28,16836.768,634869.986,76195.698,130.991,711196.674,1035581.621,68.676
ScheduledInternational,Total International,2022,10,12608,54104.627,39608.013,1972821,6845445.942,8455225.404,80.961,16117.91,71.243,16189.152,656478.285,74506.498,296.519,731281.303,1055780.839,69.264
ScheduledInternational,Total International,2022,11,13104,56666.003,40766.277,2054589,7047449.932,8719843.746,80.821,15430.387,51.022,15481.409,679070.43,70403.77,1049.754,750523.953,1086319.538,69.089
ScheduledInternational,Total International,2022,12,13954,60570.877,43366.802,2278961,7811909.425,9292627.114,84.066,15824.739,38.007,15862.746,757310.321,72359.722,211.102,829881.145,1158490.601,71.635
ScheduledInternational,Total International,2023,1,14066,63768.848,44014.603,2314453,8038065.378,9477764.963,84.81,14712.808,449.84,15162.648,780267.985,70282.455,144.658,850695.099,1189785.538,71.5
ScheduledInternational,Total International,2023,2,12743,56906.969,40122.891,2132905,7436504.322,8719869.318,85.282,15781.858,450.628,16232.486,718893.731,76124.416,3484.345,798502.491,1077670.144,74.095
ScheduledInternational,Total International,2023,3,14354,64764.387,44799.017,2331138,8003300.514,9757210.272,82.024,17888.419,481.876,18370.295,785171.634,89820.97,3512.593,878505.197,1237109.898,71.013
ScheduledInternational,Total International,2023,4,14095,63228.8,44509.03,2184188,7247807.055,9143553.785,79.267,15683.754,477.846,16161.601,727283.994,76175.481,3746.687,807206.162,1162263.26,69.451
ScheduledInternational,Total International,2023,5,13951,62533.73,44310.102,2357016,8179368.656,9697876.253,84.342,16034.756,490.308,16525.065,794422.228,71065.189,3800.587,869288.004,1202418.475,72.295
ScheduledInternational,Total International,2023,6,13546,61366.832,43725.012,2313021,8309892.206,9687421.271,85.78,16679.665,468.708,17148.373,813401.878,73000.311,607.899,887010.088,1200696.332,73.875
ScheduledInternational,Total International,2023,7,14228,64701.571,45948.681,2400520,8605061.208,10217382.19,84.22,15631.919,467.076,16098.995,839735.239,69832.58,3487.702,913055.521,1260783.276,72.42
ScheduledInternational,Total International,2023,8,14791,66984.84,47752.914,2403998,8662741.812,10523494.01,82.318,17275.294,415.217,17690.512,846452.747,79943.702,3409.731,929806.18,1292320.783,71.949
ScheduledInternational,Total International,2023,9,14333,64942.497,45993.438,2269965,8168508.718,10134509.87,80.601,17650.825,354.947,18005.772,798736.042,85254.006,2869.785,886859.833,1234157.354,71.86
ScheduledInternational,Total International,2023,10,14846,67343.04,47517.658,2397386,8518598.296,10490995.49,81.199,19340.905,337.081,19677.986,828746.412,96900.948,2996.556,928643.915,1282979.093,72.382
ScheduledInternational,Total International,2023,11,15149,68619.29,48137.757,2527907,8868087.764,10598377.98,83.674,18473.346,355.717,18829.063,856739.917,92561.776,3102.316,952404.008,1290737.576,73.788
ScheduledInternational,Total International,2023,12,16092,73489.417,51833.641,2781525,9937019.893,11381224.84,87.311,18516.051,326.33,18842.381,917530.332,90230.08,2672.799,1010433.211,1292534.268,78.175
ScheduledInternational,Total International,2024,1,15816,74001.133,51277.781,2729843,9830473.165,11312489.07,86.899,18742.322,321.815,19064.137,931474.793,87475.719,2481.113,1021431.626,1402150.853,72.847
ScheduledInternational,Total International,2024,2,14822,64584.583,48141.235,2544506,9180788.02,10619686.14,86.451,22049.071,286.578,22335.649,871438.979,99353.785,2139.79,972932.555,1322782.661,73.552
ScheduledInternational,Total International,2024,3,16133,75198.133,52355.598,2675807,9763938.046,11587659.99,84.262,23852.887,274.148,24127.035,926071.154,111631.849,2349.12,1040052.122,1442588.994,72.096
ScheduledInternational,Total International,2024,4,15330,69526.213,50204.556,2566770,9219316.369,11044698.24,83.473,21796.402,226.925,22023.327,843193.737,94736.531,1936.702,939866.97,1369590.179,68.624
ScheduledInternational,Total International,2024,5,16023,74045.968,52152.699,2580637,9953095.107,11628860.03,85.59,22817.969,216.924,23034.893,930464.719,114920.636,1787.799,1047173.155,1436751.991,72.885
ScheduledInternational,Total International,2024,6,16405,75711.762,52462.083,2711650,9851537.689,11816399.77,83.372,24326.631,215.117,24541.749,911841.877,122478.165,1648.605,1035968.647,1388993.084,74.584
ScheduledInternational,Total International,2024,7,17187,79090.963,55820.263,2763666,10033781.46,12342887.97,81.292,24811.096,163.083,24974.179,934730.319,124260.628,1081.176,1060072.123,1484272.002,71.42
